x1,x2,y
-0.40546660689272207,0.612745204925348,0.0
-0.5881547107656365,0.7662388862764398,0.0
0.6465149349695537,-0.40270430383908684,1.0
2.1036281337898126,0.22896836954932537,1.0
2.166380211230937,0.27792247819785093,1.0
0.02703353249705831,-0.3070984443804578,1.0
0.704573275770744,-0.09401757242749265,0.0
-0.44714949401454557,0.9996973734956616,0.0
-1.0463519705648605,0.3059836265320365,0.0
0.15508432213979642,-0.2728214708465937,1.0
0.6359494327124164,1.0354636568063884,0.0
-0.8659255953101337,0.6388622494811003,0.0
1.300676854683615,0.8598765377130422,0.0
2.117788177176351,0.37799825730020564,1.0
-0.9138724825499185,0.35039034547528247,0.0
1.7215553410381592,-0.138352451227412,1.0
1.5945599440789235,0.008530294633559417,1.0
-0.7413836654285918,0.9881029181570735,0.0
1.3136560409126277,0.08537499130659798,1.0
0.4116971056755626,0.4413438798345018,0.0
0.9005363653903165,0.6467242632927513,0.0
0.3167458095995505,0.4919913595761058,1.0
-0.853499664960604,0.4124855014280431,0.0
1.0748001915003773,0.3444525379904152,0.0
-0.7164109562701313,0.9497839597333377,0.0
1.3461494042753779,-0.645724267752093,1.0
1.789510845345713,-0.3378888641693724,1.0
-0.354045582038899,1.0899965522152217,0.0
-0.9477235595371747,0.46514074222763646,0.0
-0.665383792104764,0.8574489181034388,0.0
0.3215642522704848,-0.4964209687838518,1.0
1.2118435189817764,-0.8803248297834412,1.0
2.0912126022641617,0.2419930762716178,1.0
0.4117774648364089,1.31901730461411,0.0
-1.4272366739500457,-0.5030349987149958,0.0
0.429125189367215,-0.2638262717852711,1.0
1.4474762655476532,-0.4014468767270377,1.0
-0.8260759429462093,0.16766985265883994,0.0
0.41275258042729635,0.9525876012819074,0.0
-0.08892034896223239,1.157632743016177,0.0
1.2712949532139668,-0.5163812814528069,1.0
0.9498086011948219,-0.4793582467291877,1.0
0.029097957183982587,-0.03404420328976371,1.0
-0.17100565514709357,-0.038868856030854104,1.0
1.6610444787076781,-0.4510234090857982,1.0
0.03485533603158669,-0.18705730002532725,1.0
1.6597254584774024,0.1466548950574727,1.0
-0.6851432224366045,0.3371391060364074,0.0
0.5609822836997077,0.8095961390485227,0.0
0.7550018843900121,0.7628680229856568,0.0
-1.2142927253740616,0.3030321897465431,0.0
1.2305292286078537,0.47368983728667086,0.0
0.29680334999920893,-0.7435815091091096,1.0
1.7714654819133264,-0.8991836388159783,1.0
0.7883970378817341,-0.6211682252609158,1.0
0.04737646854007749,0.9238433359185806,0.0
0.04115887509065821,0.6017238800441914,1.0
0.34388826122559324,0.9157158857009647,0.0
-0.15954345619321308,-0.5580231576955381,1.0
0.7435417164315877,0.5907760899071295,0.0
1.3805890339025728,-0.6166852685227231,1.0
0.060067717627029796,0.9621846126762869,0.0
0.7146775921209855,0.677700521448755,0.0
-0.450714923600386,1.0228663376489182,0.0
0.2522429057002846,-0.2138829071407799,1.0
2.6246419928722204,-0.34041358539138616,1.0
2.028938266683004,0.05678832564674108,1.0
0.4119819224251405,0.392745436547284,1.0
0.035512523835205756,-0.19579651176260365,1.0
0.6163811549236261,-0.316686815139454,1.0
1.8017116617641977,0.08864662062195863,1.0
-1.1493865458418515,0.647212762699646,0.0
-0.5378903243506791,0.5690028457937174,1.0
1.2010018021600135,-0.45172457416492906,1.0
0.7771520903738711,-0.4914245520124557,1.0
1.1367014185269826,0.030120487015683796,0.0
0.17675553786561263,0.23019400438078066,1.0
-1.5478642258426285,0.30746610425850346,0.0
2.0625259859081373,-0.2086959397131951,1.0
0.6519538676184073,-0.5437417044789046,1.0
-0.1486138736628101,-0.39053945642929955,1.0
0.06695140062382618,0.22767777125135827,1.0
-0.41071983337987317,0.9235712239543139,0.0
0.5342624822632782,0.9851972420624447,0.0
1.375313083216745,0.2588272959420444,0.0
0.9732003621570902,0.13603077839803518,0.0
1.0223364337604524,-0.7705936639900262,1.0
-0.2892494718137911,0.8373822270783834,0.0
1.8767639174271544,-0.6396362056350917,1.0
-0.17063421888468636,1.0397333331574696,0.0
1.9747994842307905,0.5747002630669746,1.0
0.41163491565530075,-0.5544251537473817,1.0
-0.8625791301654541,1.0669760269033062,0.0
0.379530622270807,0.5968404682119135,0.0
1.1127028219519584,1.0710092310288428,0.0
0.01971781334770506,0.20885842517524383,1.0
0.745454251301825,0.8433611719046904,0.0
0.5353012960724369,1.0748042385798902,0.0
0.3909750179819755,1.0929144972817546,0.0
0.7732925567424805,-0.15295652185969102,0.0
